N,Substrate IDs,Product IDs,Full reaction (IDs),Substrate names,Product names,Full reaction (names),gene
1,fatty_acid_X_c,coa_c,fatty_acid_X_c -> coa_c,generic fatty acid for acylation in NRPS initiation,CoA,generic fatty acid for acylation in NRPS initiation -> CoA,Pfl01_2211
2,atp_c + leu__L_c,amp_c + h2o_c + ppi_c,atp_c + leu__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Leucine,AMP + H2O + Diphosphate,ATP + L-Leucine -> AMP + H2O + Diphosphate,Pfl01_2211
3,asp__L_c + atp_c,amp_c + h2o_c + ppi_c,asp__L_c + atp_c -> amp_c + h2o_c + ppi_c,L-Aspartate + ATP,AMP + H2O + Diphosphate,L-Aspartate + ATP -> AMP + H2O + Diphosphate,Pfl01_2211
4,atp_c + gln__L_c,amp_c + h2o_c + ppi_c,atp_c + gln__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Glutamine,AMP + H2O + Diphosphate,ATP + L-Glutamine -> AMP + H2O + Diphosphate,Pfl01_2212
5,atp_c + ile__L_c,amp_c + h2o_c + ppi_c,atp_c + ile__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Isoleucine,AMP + H2O + Diphosphate,ATP + L-Isoleucine -> AMP + H2O + Diphosphate,Pfl01_2212
6,atp_c + leu__L_c,amp_c + h2o_c + ppi_c,atp_c + leu__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Leucine,AMP + H2O + Diphosphate,ATP + L-Leucine -> AMP + H2O + Diphosphate,Pfl01_2212
7,atp_c + gln__L_c,amp_c + h2o_c + ppi_c,atp_c + gln__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Glutamine,AMP + H2O + Diphosphate,ATP + L-Glutamine -> AMP + H2O + Diphosphate,Pfl01_2212
8,atp_c + ser__L_c,amp_c + h2o_c + ppi_c,atp_c + ser__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Serine,AMP + H2O + Diphosphate,ATP + L-Serine -> AMP + H2O + Diphosphate,Pfl01_2212
9,atp_c + leu__L_c,amp_c + h2o_c + ppi_c,atp_c + leu__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Leucine,AMP + H2O + Diphosphate,ATP + L-Leucine -> AMP + H2O + Diphosphate,Pfl01_2213
10,atp_c + leu__L_c,amp_c + h2o_c + ppi_c,atp_c + leu__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Leucine,AMP + H2O + Diphosphate,ATP + L-Leucine -> AMP + H2O + Diphosphate,Pfl01_2213
11,atp_c + ser__L_c,amp_c + h2o_c + ppi_c,atp_c + ser__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Serine,AMP + H2O + Diphosphate,ATP + L-Serine -> AMP + H2O + Diphosphate,Pfl01_2213
12,atp_c + ile__L_c,amp_c + h2o_c + ppi_c,atp_c + ile__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Isoleucine,AMP + H2O + Diphosphate,ATP + L-Isoleucine -> AMP + H2O + Diphosphate,Pfl01_2213
13,h2o_c,,h2o_c -> ,H2O,,H2O -> ,
