N,Substrate IDs,Product IDs,Full reaction (IDs),Substrate names,Product names,Full reaction (names),gene
1,ala__L_c + asp__L_c + 2 cys__L_c + gln__L_c + glu__L_c + 2 gly_c + 5 ile__L_c + leu__L_c + 2 lys__L_c + 2 pro__L_c + 2 ser__L_c + 3 thr__L_c + 3 val__L_c,,ala__L_c + asp__L_c + 2 cys__L_c + gln__L_c + glu__L_c + 2 gly_c + 5 ile__L_c + leu__L_c + 2 lys__L_c + 2 pro__L_c + 2 ser__L_c + 3 thr__L_c + 3 val__L_c -> ,L-Alanine + L-Aspartate + L-Cysteine + L-Glutamine + L-Glutamate + Glycine + L-Isoleucine + L-Leucine + L-Lysine + L-Proline + L-Serine + L-Threonine + L-Valine,,L-Alanine + L-Aspartate + L-Cysteine + L-Glutamine + L-Glutamate + Glycine + L-Isoleucine + L-Leucine + L-Lysine + L-Proline + L-Serine + L-Threonine + L-Valine -> ,
1,lanthipeptide_1,generic_lanthipeptide,lanthipeptide_1 -> generic_lanthipeptide,lanthipeptide,lanthipeptide,lanthipeptide -> lanthipeptide,
2,asp__L_c + 2 cys__L_c + gln__L_c + glu__L_c + 2 gly_c + 4 ile__L_c + 2 leu__L_c + 2 lys__L_c + 2 pro__L_c + 2 ser__L_c + 4 thr__L_c + 3 val__L_c,,asp__L_c + 2 cys__L_c + gln__L_c + glu__L_c + 2 gly_c + 4 ile__L_c + 2 leu__L_c + 2 lys__L_c + 2 pro__L_c + 2 ser__L_c + 4 thr__L_c + 3 val__L_c -> ,L-Aspartate + L-Cysteine + L-Glutamine + L-Glutamate + Glycine + L-Isoleucine + L-Leucine + L-Lysine + L-Proline + L-Serine + L-Threonine + L-Valine,,L-Aspartate + L-Cysteine + L-Glutamine + L-Glutamate + Glycine + L-Isoleucine + L-Leucine + L-Lysine + L-Proline + L-Serine + L-Threonine + L-Valine -> ,
2,lanthipeptide_2,generic_lanthipeptide,lanthipeptide_2 -> generic_lanthipeptide,lanthipeptide,lanthipeptide,lanthipeptide -> lanthipeptide,
3,asp__L_c + 2 cys__L_c + gln__L_c + glu__L_c + 2 gly_c + 4 ile__L_c + 2 leu__L_c + 2 lys__L_c + 2 pro__L_c + 2 ser__L_c + 4 thr__L_c + 3 val__L_c,,asp__L_c + 2 cys__L_c + gln__L_c + glu__L_c + 2 gly_c + 4 ile__L_c + 2 leu__L_c + 2 lys__L_c + 2 pro__L_c + 2 ser__L_c + 4 thr__L_c + 3 val__L_c -> ,L-Aspartate + L-Cysteine + L-Glutamine + L-Glutamate + Glycine + L-Isoleucine + L-Leucine + L-Lysine + L-Proline + L-Serine + L-Threonine + L-Valine,,L-Aspartate + L-Cysteine + L-Glutamine + L-Glutamate + Glycine + L-Isoleucine + L-Leucine + L-Lysine + L-Proline + L-Serine + L-Threonine + L-Valine -> ,
3,lanthipeptide_3,generic_lanthipeptide,lanthipeptide_3 -> generic_lanthipeptide,lanthipeptide,lanthipeptide,lanthipeptide -> lanthipeptide,
4,asp__L_c + 2 cys__L_c + gln__L_c + glu__L_c + 2 gly_c + 4 ile__L_c + 2 leu__L_c + 2 lys__L_c + 2 pro__L_c + 2 ser__L_c + 4 thr__L_c + 3 val__L_c,,asp__L_c + 2 cys__L_c + gln__L_c + glu__L_c + 2 gly_c + 4 ile__L_c + 2 leu__L_c + 2 lys__L_c + 2 pro__L_c + 2 ser__L_c + 4 thr__L_c + 3 val__L_c -> ,L-Aspartate + L-Cysteine + L-Glutamine + L-Glutamate + Glycine + L-Isoleucine + L-Leucine + L-Lysine + L-Proline + L-Serine + L-Threonine + L-Valine,,L-Aspartate + L-Cysteine + L-Glutamine + L-Glutamate + Glycine + L-Isoleucine + L-Leucine + L-Lysine + L-Proline + L-Serine + L-Threonine + L-Valine -> ,
4,lanthipeptide_4,generic_lanthipeptide,lanthipeptide_4 -> generic_lanthipeptide,lanthipeptide,lanthipeptide,lanthipeptide -> lanthipeptide,
5,asp__L_c + 2 cys__L_c + gln__L_c + glu__L_c + 2 gly_c + 4 ile__L_c + 2 leu__L_c + 2 lys__L_c + 2 pro__L_c + 2 ser__L_c + 4 thr__L_c + 3 val__L_c,,asp__L_c + 2 cys__L_c + gln__L_c + glu__L_c + 2 gly_c + 4 ile__L_c + 2 leu__L_c + 2 lys__L_c + 2 pro__L_c + 2 ser__L_c + 4 thr__L_c + 3 val__L_c -> ,L-Aspartate + L-Cysteine + L-Glutamine + L-Glutamate + Glycine + L-Isoleucine + L-Leucine + L-Lysine + L-Proline + L-Serine + L-Threonine + L-Valine,,L-Aspartate + L-Cysteine + L-Glutamine + L-Glutamate + Glycine + L-Isoleucine + L-Leucine + L-Lysine + L-Proline + L-Serine + L-Threonine + L-Valine -> ,
5,lanthipeptide_5,generic_lanthipeptide,lanthipeptide_5 -> generic_lanthipeptide,lanthipeptide,lanthipeptide,lanthipeptide -> lanthipeptide,
