N,Substrate IDs,Product IDs,Full reaction (IDs),Substrate names,Product names,Full reaction (names),gene
1,malcoa_c,co2_c + coa_c,malcoa_c -> co2_c + coa_c,Malonyl-CoA,CO2 + CoA,Malonyl-CoA -> CO2 + CoA,
2,mmcoa__R_c,co2_c + coa_c,mmcoa__R_c -> co2_c + coa_c,Methylmalonyl-CoA,CO2 + CoA,Methylmalonyl-CoA -> CO2 + CoA,phaG
3,,h2o_c, -> h2o_c,,H2O, -> H2O,
4,h_c + nadph_c,nadp_c,h_c + nadph_c -> nadp_c,H+ + NADPH,NADP+,H+ + NADPH -> NADP+,
5,h_c + nadph_c,nadp_c,h_c + nadph_c -> nadp_c,H+ + NADPH,NADP+,H+ + NADPH -> NADP+,
6,mmcoa__R_c,co2_c + coa_c,mmcoa__R_c -> co2_c + coa_c,Methylmalonyl-CoA,CO2 + CoA,Methylmalonyl-CoA -> CO2 + CoA,phaF
7,,h2o_c, -> h2o_c,,H2O, -> H2O,
8,h_c + nadph_c,nadp_c,h_c + nadph_c -> nadp_c,H+ + NADPH,NADP+,H+ + NADPH -> NADP+,
9,mmcoa__R_c,co2_c + coa_c,mmcoa__R_c -> co2_c + coa_c,Methylmalonyl-CoA,CO2 + CoA,Methylmalonyl-CoA -> CO2 + CoA,phaE
10,,h2o_c, -> h2o_c,,H2O, -> H2O,
11,h_c + nadph_c,nadp_c,h_c + nadph_c -> nadp_c,H+ + NADPH,NADP+,H+ + NADPH -> NADP+,
12,mmcoa__R_c,co2_c + coa_c,mmcoa__R_c -> co2_c + coa_c,Methylmalonyl-CoA,CO2 + CoA,Methylmalonyl-CoA -> CO2 + CoA,phaD
13,,h2o_c, -> h2o_c,,H2O, -> H2O,
14,h_c + nadph_c,nadp_c,h_c + nadph_c -> nadp_c,H+ + NADPH,NADP+,H+ + NADPH -> NADP+,
15,mmcoa__R_c,co2_c + coa_c,mmcoa__R_c -> co2_c + coa_c,Methylmalonyl-CoA,CO2 + CoA,Methylmalonyl-CoA -> CO2 + CoA,phaC
16,,h2o_c, -> h2o_c,,H2O, -> H2O,
17,h_c + nadph_c,nadp_c,h_c + nadph_c -> nadp_c,H+ + NADPH,NADP+,H+ + NADPH -> NADP+,
18,mmcoa__R_c,co2_c + coa_c,mmcoa__R_c -> co2_c + coa_c,Methylmalonyl-CoA,CO2 + CoA,Methylmalonyl-CoA -> CO2 + CoA,phaC
19,h_c + nadph_c,nadp_c,h_c + nadph_c -> nadp_c,H+ + NADPH,NADP+,H+ + NADPH -> NADP+,
20,malcoa_c,co2_c + coa_c,malcoa_c -> co2_c + coa_c,Malonyl-CoA,CO2 + CoA,Malonyl-CoA -> CO2 + CoA,phaC
21,,h2o_c, -> h2o_c,,H2O, -> H2O,
22,h_c + nadph_c,nadp_c,h_c + nadph_c -> nadp_c,H+ + NADPH,NADP+,H+ + NADPH -> NADP+,
23,mmcoa__R_c,co2_c + coa_c,mmcoa__R_c -> co2_c + coa_c,Methylmalonyl-CoA,CO2 + CoA,Methylmalonyl-CoA -> CO2 + CoA,phaB
24,,h2o_c, -> h2o_c,,H2O, -> H2O,
25,h_c + nadph_c,nadp_c,h_c + nadph_c -> nadp_c,H+ + NADPH,NADP+,H+ + NADPH -> NADP+,
26,h_c + nadph_c,nadp_c,h_c + nadph_c -> nadp_c,H+ + NADPH,NADP+,H+ + NADPH -> NADP+,
27,ala__L_c + atp_c,amp_c + h2o_c + ppi_c,ala__L_c + atp_c -> amp_c + h2o_c + ppi_c,L-Alanine + ATP,AMP + H2O + Diphosphate,L-Alanine + ATP -> AMP + H2O + Diphosphate,phaA
