N,Substrate IDs,Product IDs,Full reaction (IDs),Substrate names,Product names,Full reaction (names),gene
1,accoa_c + 3 malcoa_c,4 co2_c + 4 coa_c,accoa_c + 3 malcoa_c -> 4 co2_c + 4 coa_c,Acetyl-CoA + Malonyl-CoA,CO2 + CoA,Acetyl-CoA + Malonyl-CoA -> CO2 + CoA,mycA
2,malcoa_c,co2_c + coa_c,malcoa_c -> co2_c + coa_c,Malonyl-CoA,CO2 + CoA,Malonyl-CoA -> CO2 + CoA,mycA
3,asn__L_c + atp_c,amp_c + h2o_c + ppi_c,asn__L_c + atp_c -> amp_c + h2o_c + ppi_c,L-Asparagine + ATP,AMP + H2O + Diphosphate,L-Asparagine + ATP -> AMP + H2O + Diphosphate,mycA
4,atp_c + tyr__L_c,amp_c + h2o_c + ppi_c,atp_c + tyr__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Tyrosine,AMP + H2O + Diphosphate,ATP + L-Tyrosine -> AMP + H2O + Diphosphate,mycB
5,asn__L_c + atp_c,amp_c + h2o_c + ppi_c,asn__L_c + atp_c -> amp_c + h2o_c + ppi_c,L-Asparagine + ATP,AMP + H2O + Diphosphate,L-Asparagine + ATP -> AMP + H2O + Diphosphate,mycB
6,atp_c + gln__L_c,amp_c + h2o_c + ppi_c,atp_c + gln__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Glutamine,AMP + H2O + Diphosphate,ATP + L-Glutamine -> AMP + H2O + Diphosphate,mycB
7,atp_c + pro__L_c,amp_c + h2o_c + ppi_c,atp_c + pro__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Proline,AMP + H2O + Diphosphate,ATP + L-Proline -> AMP + H2O + Diphosphate,mycB
8,atp_c + ser__L_c,amp_c + h2o_c + ppi_c,atp_c + ser__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Serine,AMP + H2O + Diphosphate,ATP + L-Serine -> AMP + H2O + Diphosphate,mycC
9,asn__L_c + atp_c,amp_c + h2o_c + ppi_c,asn__L_c + atp_c -> amp_c + h2o_c + ppi_c,L-Asparagine + ATP,AMP + H2O + Diphosphate,L-Asparagine + ATP -> AMP + H2O + Diphosphate,mycC
10,h2o_c,,h2o_c -> ,H2O,,H2O -> ,
