N,Substrate IDs,Product IDs,Full reaction (IDs),Substrate names,Product names,Full reaction (names),gene
1,fatty_acid_X_c,coa_c,fatty_acid_X_c -> coa_c,generic fatty acid for acylation in NRPS initiation,CoA,generic fatty acid for acylation in NRPS initiation -> CoA,XDD1_2281
2,atp_c + pro__L_c,amp_c + h2o_c + ppi_c,atp_c + pro__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Proline,AMP + H2O + Diphosphate,ATP + L-Proline -> AMP + H2O + Diphosphate,XDD1_2281
3,ala__L_c + atp_c,amp_c + h2o_c + ppi_c,ala__L_c + atp_c -> amp_c + h2o_c + ppi_c,L-Alanine + ATP,AMP + H2O + Diphosphate,L-Alanine + ATP -> AMP + H2O + Diphosphate,XDD1_2281
4,atp_c + val__L_c,amp_c + h2o_c + ppi_c,atp_c + val__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Valine,AMP + H2O + Diphosphate,ATP + L-Valine -> AMP + H2O + Diphosphate,XDD1_2281
5,X_c + atp_c,amp_c + h2o_c + ppi_c,X_c + atp_c -> amp_c + h2o_c + ppi_c,Generic amino acid + ATP,AMP + H2O + Diphosphate,Generic amino acid + ATP -> AMP + H2O + Diphosphate,XDD1_2281
6,atp_c + ile__L_c,amp_c + h2o_c + ppi_c,atp_c + ile__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Isoleucine,AMP + H2O + Diphosphate,ATP + L-Isoleucine -> AMP + H2O + Diphosphate,XDD1_2281
7,atp_c + thr__L_c,amp_c + h2o_c + ppi_c,atp_c + thr__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Threonine,AMP + H2O + Diphosphate,ATP + L-Threonine -> AMP + H2O + Diphosphate,XDD1_2281
8,atp_c + val__L_c,amp_c + h2o_c + ppi_c,atp_c + val__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Valine,AMP + H2O + Diphosphate,ATP + L-Valine -> AMP + H2O + Diphosphate,XDD1_2281
9,atp_c + ile__L_c,amp_c + h2o_c + ppi_c,atp_c + ile__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Isoleucine,AMP + H2O + Diphosphate,ATP + L-Isoleucine -> AMP + H2O + Diphosphate,XDD1_2282
10,atp_c + val__L_c,amp_c + h2o_c + ppi_c,atp_c + val__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Valine,AMP + H2O + Diphosphate,ATP + L-Valine -> AMP + H2O + Diphosphate,XDD1_2282
