N,Substrate IDs,Product IDs,Full reaction (IDs),Substrate names,Product names,Full reaction (names),gene
1,malcoa_c,co2_c + coa_c,malcoa_c -> co2_c + coa_c,Malonyl-CoA,CO2 + CoA,Malonyl-CoA -> CO2 + CoA,zmaA
2,h_c + nadph_c,nadp_c,h_c + nadph_c -> nadp_c,H+ + NADPH,NADP+,H+ + NADPH -> NADP+,
3,X_c + atp_c,amp_c + h2o_c + ppi_c,X_c + atp_c -> amp_c + h2o_c + ppi_c,Generic amino acid + ATP,AMP + H2O + Diphosphate,Generic amino acid + ATP -> AMP + H2O + Diphosphate,zmaB
4,atp_c + pro__L_c,amp_c + h2o_c + ppi_c,atp_c + pro__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Proline,AMP + H2O + Diphosphate,ATP + L-Proline -> AMP + H2O + Diphosphate,zmaB
5,atp_c + thr__L_c,amp_c + h2o_c + ppi_c,atp_c + thr__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Threonine,AMP + H2O + Diphosphate,ATP + L-Threonine -> AMP + H2O + Diphosphate,zmaK
6,malcoa_c,co2_c + coa_c,malcoa_c -> co2_c + coa_c,Malonyl-CoA,CO2 + CoA,Malonyl-CoA -> CO2 + CoA,zmaK
7,h_c + nadph_c,nadp_c,h_c + nadph_c -> nadp_c,H+ + NADPH,NADP+,H+ + NADPH -> NADP+,
8,asn__L_c + atp_c,amp_c + h2o_c + ppi_c,asn__L_c + atp_c -> amp_c + h2o_c + ppi_c,L-Asparagine + ATP,AMP + H2O + Diphosphate,L-Asparagine + ATP -> AMP + H2O + Diphosphate,zmaO
9,X_c + atp_c,amp_c + h2o_c + ppi_c,X_c + atp_c -> amp_c + h2o_c + ppi_c,Generic amino acid + ATP,AMP + H2O + Diphosphate,Generic amino acid + ATP -> AMP + H2O + Diphosphate,zmaQ
10,X_c + atp_c,amp_c + h2o_c + ppi_c,X_c + atp_c -> amp_c + h2o_c + ppi_c,Generic amino acid + ATP,AMP + H2O + Diphosphate,Generic amino acid + ATP -> AMP + H2O + Diphosphate,zmaQ
11,h2o_c,,h2o_c -> ,H2O,,H2O -> ,
