N,Substrate IDs,Product IDs,Full reaction (IDs),Substrate names,Product names,Full reaction (names),gene
1,ala__L_c + 11 arg__L_c + 5 asp__L_c + cys__L_c + glu__L_c + 6 gly_c + 2 his__L_c + 4 leu__L_c + 2 pro__L_c + ser__L_c + 3 val__L_c,,ala__L_c + 11 arg__L_c + 5 asp__L_c + cys__L_c + glu__L_c + 6 gly_c + 2 his__L_c + 4 leu__L_c + 2 pro__L_c + ser__L_c + 3 val__L_c -> ,L-Alanine + L-Arginine + L-Aspartate + L-Cysteine + L-Glutamate + Glycine + L-Histidine + L-Leucine + L-Proline + L-Serine + L-Valine,,L-Alanine + L-Arginine + L-Aspartate + L-Cysteine + L-Glutamate + Glycine + L-Histidine + L-Leucine + L-Proline + L-Serine + L-Valine -> ,
1,lanthipeptide_1,generic_lanthipeptide,lanthipeptide_1 -> generic_lanthipeptide,lanthipeptide,lanthipeptide,lanthipeptide -> lanthipeptide,
2,5 ala__L_c + 13 arg__L_c + 2 cys__L_c + gln__L_c + gly_c + his__L_c + 3 leu__L_c + pro__L_c + 2 ser__L_c + 2 thr__L_c + val__L_c,,5 ala__L_c + 13 arg__L_c + 2 cys__L_c + gln__L_c + gly_c + his__L_c + 3 leu__L_c + pro__L_c + 2 ser__L_c + 2 thr__L_c + val__L_c -> ,L-Alanine + L-Arginine + L-Cysteine + L-Glutamine + Glycine + L-Histidine + L-Leucine + L-Proline + L-Serine + L-Threonine + L-Valine,,L-Alanine + L-Arginine + L-Cysteine + L-Glutamine + Glycine + L-Histidine + L-Leucine + L-Proline + L-Serine + L-Threonine + L-Valine -> ,
2,lanthipeptide_2,generic_lanthipeptide,lanthipeptide_2 -> generic_lanthipeptide,lanthipeptide,lanthipeptide,lanthipeptide -> lanthipeptide,
3,2 ala__L_c + arg__L_c + cys__L_c + gln__L_c + glu__L_c + gly_c + leu__L_c + 3 pro__L_c + 3 ser__L_c + thr__L_c,,2 ala__L_c + arg__L_c + cys__L_c + gln__L_c + glu__L_c + gly_c + leu__L_c + 3 pro__L_c + 3 ser__L_c + thr__L_c -> ,L-Alanine + L-Arginine + L-Cysteine + L-Glutamine + L-Glutamate + Glycine + L-Leucine + L-Proline + L-Serine + L-Threonine,,L-Alanine + L-Arginine + L-Cysteine + L-Glutamine + L-Glutamate + Glycine + L-Leucine + L-Proline + L-Serine + L-Threonine -> ,
3,lanthipeptide_3,generic_lanthipeptide,lanthipeptide_3 -> generic_lanthipeptide,lanthipeptide,lanthipeptide,lanthipeptide -> lanthipeptide,
4,3 ala__L_c + 2 arg__L_c + cys__L_c + glu__L_c + gly_c + his__L_c + leu__L_c + thr__L_c + val__L_c,,3 ala__L_c + 2 arg__L_c + cys__L_c + glu__L_c + gly_c + his__L_c + leu__L_c + thr__L_c + val__L_c -> ,L-Alanine + L-Arginine + L-Cysteine + L-Glutamate + Glycine + L-Histidine + L-Leucine + L-Threonine + L-Valine,,L-Alanine + L-Arginine + L-Cysteine + L-Glutamate + Glycine + L-Histidine + L-Leucine + L-Threonine + L-Valine -> ,
4,lanthipeptide_4,generic_lanthipeptide,lanthipeptide_4 -> generic_lanthipeptide,lanthipeptide,lanthipeptide,lanthipeptide -> lanthipeptide,
5,5 arg__L_c + asp__L_c + cys__L_c + 2 gly_c + 2 pro__L_c + ser__L_c,,5 arg__L_c + asp__L_c + cys__L_c + 2 gly_c + 2 pro__L_c + ser__L_c -> ,L-Arginine + L-Aspartate + L-Cysteine + Glycine + L-Proline + L-Serine,,L-Arginine + L-Aspartate + L-Cysteine + Glycine + L-Proline + L-Serine -> ,
5,lanthipeptide_5,generic_lanthipeptide,lanthipeptide_5 -> generic_lanthipeptide,lanthipeptide,lanthipeptide,lanthipeptide -> lanthipeptide,
6,lanthipeptide_6,generic_lanthipeptide,lanthipeptide_6 -> generic_lanthipeptide,lanthipeptide,lanthipeptide,lanthipeptide -> lanthipeptide,
6,3 ala__L_c + 8 arg__L_c + cys__L_c + gly_c + his__L_c + 3 pro__L_c + 3 ser__L_c + val__L_c,,3 ala__L_c + 8 arg__L_c + cys__L_c + gly_c + his__L_c + 3 pro__L_c + 3 ser__L_c + val__L_c -> ,L-Alanine + L-Arginine + L-Cysteine + Glycine + L-Histidine + L-Proline + L-Serine + L-Valine,,L-Alanine + L-Arginine + L-Cysteine + Glycine + L-Histidine + L-Proline + L-Serine + L-Valine -> ,
7,2 ala__L_c + arg__L_c + 4 cys__L_c + glu__L_c + 2 gly_c + 2 ile__L_c + 3 leu__L_c + 2 ser__L_c + 3 thr__L_c + trp__L_c,,2 ala__L_c + arg__L_c + 4 cys__L_c + glu__L_c + 2 gly_c + 2 ile__L_c + 3 leu__L_c + 2 ser__L_c + 3 thr__L_c + trp__L_c -> ,L-Alanine + L-Arginine + L-Cysteine + L-Glutamate + Glycine + L-Isoleucine + L-Leucine + L-Serine + L-Threonine + L-Tryptophan,,L-Alanine + L-Arginine + L-Cysteine + L-Glutamate + Glycine + L-Isoleucine + L-Leucine + L-Serine + L-Threonine + L-Tryptophan -> ,
7,lanthipeptide_7,generic_lanthipeptide,lanthipeptide_7 -> generic_lanthipeptide,lanthipeptide,lanthipeptide,lanthipeptide -> lanthipeptide,
8,5 ala__L_c + 11 arg__L_c + cys__L_c + 3 gly_c + 3 leu__L_c + 2 pro__L_c + 11 ser__L_c + 2 thr__L_c + trp__L_c,,5 ala__L_c + 11 arg__L_c + cys__L_c + 3 gly_c + 3 leu__L_c + 2 pro__L_c + 11 ser__L_c + 2 thr__L_c + trp__L_c -> ,L-Alanine + L-Arginine + L-Cysteine + Glycine + L-Leucine + L-Proline + L-Serine + L-Threonine + L-Tryptophan,,L-Alanine + L-Arginine + L-Cysteine + Glycine + L-Leucine + L-Proline + L-Serine + L-Threonine + L-Tryptophan -> ,
8,lanthipeptide_8,generic_lanthipeptide,lanthipeptide_8 -> generic_lanthipeptide,lanthipeptide,lanthipeptide,lanthipeptide -> lanthipeptide,
9,11 ala__L_c + 11 arg__L_c + cys__L_c + 2 glu__L_c + 3 gly_c + 2 his__L_c + 3 pro__L_c + 9 ser__L_c + 2 thr__L_c + 2 trp__L_c + tyr__L_c,,11 ala__L_c + 11 arg__L_c + cys__L_c + 2 glu__L_c + 3 gly_c + 2 his__L_c + 3 pro__L_c + 9 ser__L_c + 2 thr__L_c + 2 trp__L_c + tyr__L_c -> ,L-Alanine + L-Arginine + L-Cysteine + L-Glutamate + Glycine + L-Histidine + L-Proline + L-Serine + L-Threonine + L-Tryptophan + L-Tyrosine,,L-Alanine + L-Arginine + L-Cysteine + L-Glutamate + Glycine + L-Histidine + L-Proline + L-Serine + L-Threonine + L-Tryptophan + L-Tyrosine -> ,
9,lanthipeptide_9,generic_lanthipeptide,lanthipeptide_9 -> generic_lanthipeptide,lanthipeptide,lanthipeptide,lanthipeptide -> lanthipeptide,
10,7 ala__L_c + 3 arg__L_c + asp__L_c + cys__L_c + gln__L_c + glu__L_c + 2 gly_c + 2 ile__L_c + leu__L_c + 2 met__L_c + phe__L_c + 7 pro__L_c + 8 ser__L_c + 11 thr__L_c + 2 val__L_c,,7 ala__L_c + 3 arg__L_c + asp__L_c + cys__L_c + gln__L_c + glu__L_c + 2 gly_c + 2 ile__L_c + leu__L_c + 2 met__L_c + phe__L_c + 7 pro__L_c + 8 ser__L_c + 11 thr__L_c + 2 val__L_c -> ,L-Alanine + L-Arginine + L-Aspartate + L-Cysteine + L-Glutamine + L-Glutamate + Glycine + L-Isoleucine + L-Leucine + L-Methionine + L-Phenylalanine + L-Proline + L-Serine + L-Threonine + L-Valine,,L-Alanine + L-Arginine + L-Aspartate + L-Cysteine + L-Glutamine + L-Glutamate + Glycine + L-Isoleucine + L-Leucine + L-Methionine + L-Phenylalanine + L-Proline + L-Serine + L-Threonine + L-Valine -> ,
10,lanthipeptide_10,generic_lanthipeptide,lanthipeptide_10 -> generic_lanthipeptide,lanthipeptide,lanthipeptide,lanthipeptide -> lanthipeptide,
11,cys__L_c + gln__L_c + ser__L_c,,cys__L_c + gln__L_c + ser__L_c -> ,L-Cysteine + L-Glutamine + L-Serine,,L-Cysteine + L-Glutamine + L-Serine -> ,
11,lanthipeptide_11,generic_lanthipeptide,lanthipeptide_11 -> generic_lanthipeptide,lanthipeptide,lanthipeptide,lanthipeptide -> lanthipeptide,
