N,Substrate IDs,Product IDs,Full reaction (IDs),Substrate names,Product names,Full reaction (names),gene
1,asp__L_c + atp_c,amp_c + h2o_c + ppi_c,asp__L_c + atp_c -> amp_c + h2o_c + ppi_c,L-Aspartate + ATP,AMP + H2O + Diphosphate,L-Aspartate + ATP -> AMP + H2O + Diphosphate,endA
2,atp_c + thr__L_c,amp_c + h2o_c + ppi_c,atp_c + thr__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Threonine,AMP + H2O + Diphosphate,ATP + L-Threonine -> AMP + H2O + Diphosphate,endA
3,4hpg_c + atp_c,amp_c + h2o_c + ppi_c,4hpg_c + atp_c -> amp_c + h2o_c + ppi_c,4-hydroxy-phenyl-glycine + ATP,AMP + H2O + Diphosphate,4-hydroxy-phenyl-glycine + ATP -> AMP + H2O + Diphosphate,endB
4,X_c + atp_c,amp_c + h2o_c + ppi_c,X_c + atp_c -> amp_c + h2o_c + ppi_c,Generic amino acid + ATP,AMP + H2O + Diphosphate,Generic amino acid + ATP -> AMP + H2O + Diphosphate,endB
5,atp_c + thr__L_c,amp_c + h2o_c + ppi_c,atp_c + thr__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Threonine,AMP + H2O + Diphosphate,ATP + L-Threonine -> AMP + H2O + Diphosphate,endB
6,4hpg_c + atp_c,amp_c + h2o_c + ppi_c,4hpg_c + atp_c -> amp_c + h2o_c + ppi_c,4-hydroxy-phenyl-glycine + ATP,AMP + H2O + Diphosphate,4-hydroxy-phenyl-glycine + ATP -> AMP + H2O + Diphosphate,endB
7,4hpg_c + atp_c,amp_c + h2o_c + ppi_c,4hpg_c + atp_c -> amp_c + h2o_c + ppi_c,4-hydroxy-phenyl-glycine + ATP,AMP + H2O + Diphosphate,4-hydroxy-phenyl-glycine + ATP -> AMP + H2O + Diphosphate,endB
8,X_c + atp_c,amp_c + h2o_c + ppi_c,X_c + atp_c -> amp_c + h2o_c + ppi_c,Generic amino acid + ATP,AMP + H2O + Diphosphate,Generic amino acid + ATP -> AMP + H2O + Diphosphate,endB
9,X_c + atp_c,amp_c + h2o_c + ppi_c,X_c + atp_c -> amp_c + h2o_c + ppi_c,Generic amino acid + ATP,AMP + H2O + Diphosphate,Generic amino acid + ATP -> AMP + H2O + Diphosphate,endC
10,4hpg_c + atp_c,amp_c + h2o_c + ppi_c,4hpg_c + atp_c -> amp_c + h2o_c + ppi_c,4-hydroxy-phenyl-glycine + ATP,AMP + H2O + Diphosphate,4-hydroxy-phenyl-glycine + ATP -> AMP + H2O + Diphosphate,endC
11,X_c + atp_c,amp_c + h2o_c + ppi_c,X_c + atp_c -> amp_c + h2o_c + ppi_c,Generic amino acid + ATP,AMP + H2O + Diphosphate,Generic amino acid + ATP -> AMP + H2O + Diphosphate,endC
12,4hpg_c + atp_c,amp_c + h2o_c + ppi_c,4hpg_c + atp_c -> amp_c + h2o_c + ppi_c,4-hydroxy-phenyl-glycine + ATP,AMP + H2O + Diphosphate,4-hydroxy-phenyl-glycine + ATP -> AMP + H2O + Diphosphate,endC
13,atp_c + gly_c,amp_c + h2o_c + ppi_c,atp_c + gly_c -> amp_c + h2o_c + ppi_c,ATP + Glycine,AMP + H2O + Diphosphate,ATP + Glycine -> AMP + H2O + Diphosphate,endC
14,X_c + atp_c,amp_c + h2o_c + ppi_c,X_c + atp_c -> amp_c + h2o_c + ppi_c,Generic amino acid + ATP,AMP + H2O + Diphosphate,Generic amino acid + ATP -> AMP + H2O + Diphosphate,endC
15,X_c + atp_c,amp_c + h2o_c + ppi_c,X_c + atp_c -> amp_c + h2o_c + ppi_c,Generic amino acid + ATP,AMP + H2O + Diphosphate,Generic amino acid + ATP -> AMP + H2O + Diphosphate,endC
16,4hpg_c + atp_c,amp_c + h2o_c + ppi_c,4hpg_c + atp_c -> amp_c + h2o_c + ppi_c,4-hydroxy-phenyl-glycine + ATP,AMP + H2O + Diphosphate,4-hydroxy-phenyl-glycine + ATP -> AMP + H2O + Diphosphate,endC
17,h2o_c,,h2o_c -> ,H2O,,H2O -> ,
