N,Substrate IDs,Product IDs,Full reaction (IDs),Substrate names,Product names,Full reaction (names),gene
1,emcoa__S_c,co2_c + coa_c,emcoa__S_c -> co2_c + coa_c,Ethylmalonyl-CoA,CO2 + CoA,Ethylmalonyl-CoA -> CO2 + CoA,KijS1
2,mmcoa__R_c,co2_c + coa_c,mmcoa__R_c -> co2_c + coa_c,Methylmalonyl-CoA,CO2 + CoA,Methylmalonyl-CoA -> CO2 + CoA,KijS1
3,,h2o_c, -> h2o_c,,H2O, -> H2O,
4,h_c + nadph_c,nadp_c,h_c + nadph_c -> nadp_c,H+ + NADPH,NADP+,H+ + NADPH -> NADP+,
5,mmcoa__R_c,co2_c + coa_c,mmcoa__R_c -> co2_c + coa_c,Methylmalonyl-CoA,CO2 + CoA,Methylmalonyl-CoA -> CO2 + CoA,KijS1
6,,h2o_c, -> h2o_c,,H2O, -> H2O,
7,h_c + nadph_c,nadp_c,h_c + nadph_c -> nadp_c,H+ + NADPH,NADP+,H+ + NADPH -> NADP+,
8,mmcoa__R_c,co2_c + coa_c,mmcoa__R_c -> co2_c + coa_c,Methylmalonyl-CoA,CO2 + CoA,Methylmalonyl-CoA -> CO2 + CoA,KijS1
9,,h2o_c, -> h2o_c,,H2O, -> H2O,
10,h_c + nadph_c,nadp_c,h_c + nadph_c -> nadp_c,H+ + NADPH,NADP+,H+ + NADPH -> NADP+,
11,malcoa_c,co2_c + coa_c,malcoa_c -> co2_c + coa_c,Malonyl-CoA,CO2 + CoA,Malonyl-CoA -> CO2 + CoA,KijS2
12,mmcoa__R_c,co2_c + coa_c,mmcoa__R_c -> co2_c + coa_c,Methylmalonyl-CoA,CO2 + CoA,Methylmalonyl-CoA -> CO2 + CoA,KijS2
13,,h2o_c, -> h2o_c,,H2O, -> H2O,
14,h_c + nadph_c,nadp_c,h_c + nadph_c -> nadp_c,H+ + NADPH,NADP+,H+ + NADPH -> NADP+,
15,malcoa_c,co2_c + coa_c,malcoa_c -> co2_c + coa_c,Malonyl-CoA,CO2 + CoA,Malonyl-CoA -> CO2 + CoA,KijS2
16,,h2o_c, -> h2o_c,,H2O, -> H2O,
17,h_c + nadph_c,nadp_c,h_c + nadph_c -> nadp_c,H+ + NADPH,NADP+,H+ + NADPH -> NADP+,
18,malcoa_c,co2_c + coa_c,malcoa_c -> co2_c + coa_c,Malonyl-CoA,CO2 + CoA,Malonyl-CoA -> CO2 + CoA,KijS2
19,,h2o_c, -> h2o_c,,H2O, -> H2O,
20,h_c + nadph_c,nadp_c,h_c + nadph_c -> nadp_c,H+ + NADPH,NADP+,H+ + NADPH -> NADP+,
21,mmcoa__R_c,co2_c + coa_c,mmcoa__R_c -> co2_c + coa_c,Methylmalonyl-CoA,CO2 + CoA,Methylmalonyl-CoA -> CO2 + CoA,KijS3
22,,h2o_c, -> h2o_c,,H2O, -> H2O,
23,h_c + nadph_c,nadp_c,h_c + nadph_c -> nadp_c,H+ + NADPH,NADP+,H+ + NADPH -> NADP+,
24,malcoa_c,co2_c + coa_c,malcoa_c -> co2_c + coa_c,Malonyl-CoA,CO2 + CoA,Malonyl-CoA -> CO2 + CoA,KijS5
25,13dpg_c,2.0 pi_c,13dpg_c -> 2.0 pi_c,3-Phospho-D-glyceroyl phosphate,Phosphate,3-Phospho-D-glyceroyl phosphate -> Phosphate,KijB2 and KijC
26,h2o_c,,h2o_c -> ,H2O,,H2O -> ,
27,mmcoa__R_c,co2_c + coa_c,mmcoa__R_c -> co2_c + coa_c,Methylmalonyl-CoA,CO2 + CoA,Methylmalonyl-CoA -> CO2 + CoA,KijS4
28,,h2o_c, -> h2o_c,,H2O, -> H2O,
29,h_c + nadph_c,nadp_c,h_c + nadph_c -> nadp_c,H+ + NADPH,NADP+,H+ + NADPH -> NADP+,
30,h_c + nadph_c,nadp_c,h_c + nadph_c -> nadp_c,H+ + NADPH,NADP+,H+ + NADPH -> NADP+,
31,mmcoa__R_c,co2_c + coa_c,mmcoa__R_c -> co2_c + coa_c,Methylmalonyl-CoA,CO2 + CoA,Methylmalonyl-CoA -> CO2 + CoA,KijS4
32,,h2o_c, -> h2o_c,,H2O, -> H2O,
33,h_c + nadph_c,nadp_c,h_c + nadph_c -> nadp_c,H+ + NADPH,NADP+,H+ + NADPH -> NADP+,
34,g6p_c,h_c + pi_c,g6p_c -> h_c + pi_c,D-Glucose 6-phosphate,H+ + Phosphate,D-Glucose 6-phosphate -> H+ + Phosphate,
35,g6p_c,h_c + pi_c,g6p_c -> h_c + pi_c,D-Glucose 6-phosphate,H+ + Phosphate,D-Glucose 6-phosphate -> H+ + Phosphate,
36,g6p_c,h_c + pi_c,g6p_c -> h_c + pi_c,D-Glucose 6-phosphate,H+ + Phosphate,D-Glucose 6-phosphate -> H+ + Phosphate,
37,g6p_c,h_c + pi_c,g6p_c -> h_c + pi_c,D-Glucose 6-phosphate,H+ + Phosphate,D-Glucose 6-phosphate -> H+ + Phosphate,
38,g6p_c,h_c + pi_c,g6p_c -> h_c + pi_c,D-Glucose 6-phosphate,H+ + Phosphate,D-Glucose 6-phosphate -> H+ + Phosphate,
39,13dpg_c + h_c + nadph_c,nadp_c + 2.0 pi_c,13dpg_c + h_c + nadph_c -> nadp_c + 2.0 pi_c,3-Phospho-D-glyceroyl phosphate + H+ + NADPH,NADP+ + Phosphate,3-Phospho-D-glyceroyl phosphate + H+ + NADPH -> NADP+ + Phosphate,
