N,Substrate IDs,Product IDs,Full reaction (IDs),Substrate names,Product names,Full reaction (names),gene
1,fatty_acid_X_c,coa_c,fatty_acid_X_c -> coa_c,generic fatty acid for acylation in NRPS initiation,CoA,generic fatty acid for acylation in NRPS initiation -> CoA,lokA
2,atp_c + leu__L_c,amp_c + h2o_c + ppi_c,atp_c + leu__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Leucine,AMP + H2O + Diphosphate,ATP + L-Leucine -> AMP + H2O + Diphosphate,lokA
3,asp__L_c + atp_c,amp_c + h2o_c + ppi_c,asp__L_c + atp_c -> amp_c + h2o_c + ppi_c,L-Aspartate + ATP,AMP + H2O + Diphosphate,L-Aspartate + ATP -> AMP + H2O + Diphosphate,lokA
4,atp_c + thr__L_c,amp_c + h2o_c + ppi_c,atp_c + thr__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Threonine,AMP + H2O + Diphosphate,ATP + L-Threonine -> AMP + H2O + Diphosphate,lokB
5,atp_c + leu__L_c,amp_c + h2o_c + ppi_c,atp_c + leu__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Leucine,AMP + H2O + Diphosphate,ATP + L-Leucine -> AMP + H2O + Diphosphate,lokB
6,atp_c + leu__L_c,amp_c + h2o_c + ppi_c,atp_c + leu__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Leucine,AMP + H2O + Diphosphate,ATP + L-Leucine -> AMP + H2O + Diphosphate,lokB
7,atp_c + ser__L_c,amp_c + h2o_c + ppi_c,atp_c + ser__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Serine,AMP + H2O + Diphosphate,ATP + L-Serine -> AMP + H2O + Diphosphate,lokB
8,atp_c + leu__L_c,amp_c + h2o_c + ppi_c,atp_c + leu__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Leucine,AMP + H2O + Diphosphate,ATP + L-Leucine -> AMP + H2O + Diphosphate,lokC
9,atp_c + ser__L_c,amp_c + h2o_c + ppi_c,atp_c + ser__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Serine,AMP + H2O + Diphosphate,ATP + L-Serine -> AMP + H2O + Diphosphate,lokC
10,atp_c + leu__L_c,amp_c + h2o_c + ppi_c,atp_c + leu__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Leucine,AMP + H2O + Diphosphate,ATP + L-Leucine -> AMP + H2O + Diphosphate,lokC
11,atp_c + ile__L_c,amp_c + h2o_c + ppi_c,atp_c + ile__L_c -> amp_c + h2o_c + ppi_c,ATP + L-Isoleucine,AMP + H2O + Diphosphate,ATP + L-Isoleucine -> AMP + H2O + Diphosphate,lokC
12,asp__L_c + atp_c,amp_c + h2o_c + ppi_c,asp__L_c + atp_c -> amp_c + h2o_c + ppi_c,L-Aspartate + ATP,AMP + H2O + Diphosphate,L-Aspartate + ATP -> AMP + H2O + Diphosphate,lokC
13,h2o_c,,h2o_c -> ,H2O,,H2O -> ,
